store_id,owner_id,business_registration_no,industry_code,open_date,summary_year_month,total_sales_amount,weekday_sales_amount,weekend_sales_amount,lunch_sales_ratio,dinner_sales_ratio,transaction_count,weekday_transaction_count,weekend_transaction_count,mom_growth_rate,yoy_growth_rate,sales_cv,avg_transaction_value,weekday_avg_transaction_value,weekend_avg_transaction_value,cash_payment_ratio,card_payment_ratio,revisit_customer_sales_ratio,new_customer_ratio,created_dttm,updated_dttm,last_updated_dttm,electricity_usage_kwh,electricity_bill_amount,gas_usage_m3,water_usage_ton,energy_eff_appliance_ratio,participate_energy_eff_support,participate_high_eff_equip_support,food_waste_kg_per_day,recycle_waste_kg_per_day,yellow_umbrella_member,yellow_umbrella_months,yellow_umbrella_amount,employment_insurance_employees,customer_review_avg_rating,customer_review_positive_ratio,hygiene_certified,origin_price_violation_count,operating_profit,cost_of_goods_sold,total_salary,operating_expenses,rent_expense,other_expenses,operating_profit_ratio,cogs_ratio,salary_ratio,rent_ratio,operating_expense_ratio,cash_payment_ratio_detail,card_payment_ratio_detail,other_payment_ratio,weighted_avg_cash_period,cashflow_cv,avg_account_balance,min_balance_maintenance_ratio,excessive_withdrawal_frequency,rent_payment_compliance_rate,utility_payment_compliance_rate,salary_payment_regularity,tax_payment_integrity
144,1144,144-09-59566,56220,2020-08-02,2025-02,20739081.09,12443448.65,8295632.44,18.80,11.92,3078,1846,1232,1.53,2.50,0.0825,6736.00,6332.00,7544.00,19.60,80.40,56.25,49.40,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,3408.31,381233.17,699.41,25.51,53.91,0,0,6.02,6.71,0,0,0.00,0,4.22,65.86,0,0,3508484.07,9745294.20,3550530.68,17230597.02,2248116.39,1686655.75,16.92,46.99,17.12,10.84,83.08,57.30,39.90,2.80,1.14,0.3979,15441185.65,49.56,0.0,74.74,94.46,57.09,72.13
144,1144,144-00-50020,56220,2020-08-02,2025-03,21023206.50,12613923.90,8409282.60,16.71,13.84,2776,1665,1111,1.37,2.50,0.1490,7573.00,7118.00,8481.00,14.20,85.80,64.98,43.12,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2664.68,304451.68,500.72,30.10,59.95,0,0,6.88,5.76,1,24,486227.00,3,4.10,71.99,0,0,4029939.68,10107957.69,3161890.26,16993266.82,2220050.61,1503368.26,19.17,48.08,15.04,10.56,80.83,55.60,41.79,2.61,1.18,0.2378,18148828.53,84.80,0.9,98.00,95.00,95.00,95.00
144,1144,144-88-17246,56220,2020-08-02,2025-04,21119913.25,12671947.95,8447965.30,13.94,10.61,3792,2275,1517,0.46,2.50,0.1341,5569.00,5235.00,6237.00,9.10,90.90,50.58,42.31,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2318.82,274683.74,239.79,32.83,44.74,1,1,5.65,5.68,0,0,0.00,3,4.39,76.47,0,0,3570149.14,10141782.34,3330610.32,17549764.11,2359094.31,1718277.14,16.90,48.02,15.77,11.17,83.10,51.57,45.46,2.97,1.29,0.7352,17792186.45,59.83,1.0,74.63,54.70,65.95,80.38
144,1144,144-42-51144,56220,2020-08-02,2025-05,20946729.96,12568037.98,8378691.98,14.79,13.87,3339,2003,1336,-0.82,2.50,0.1167,6273.00,5897.00,7026.00,14.50,85.50,64.39,44.39,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2226.49,269843.11,228.63,38.78,48.25,0,0,6.95,6.56,1,39,560372.00,0,4.30,65.26,0,0,4365949.58,9488868.67,3276068.57,16580780.38,2031832.81,1784010.33,20.84,45.30,15.64,9.70,79.16,62.34,34.65,3.01,1.02,0.5823,18594200.73,73.54,1.2,76.53,52.87,51.27,64.27
144,1144,144-01-06645,56220,2020-08-02,2025-06,20860848.37,12516509.02,8344339.35,14.89,8.97,2609,1565,1044,-0.41,2.50,0.1092,7995.00,7515.00,8954.00,8.00,92.00,51.68,46.52,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,3496.91,451539.04,358.68,25.45,61.40,0,0,4.37,4.07,1,44,645373.00,2,4.42,60.94,0,0,4529729.17,9372779.17,3158332.44,16331119.20,2232110.78,1567896.81,21.71,44.93,15.14,10.70,78.29,51.74,45.31,2.95,1.28,0.5641,17342680.52,77.45,1.2,66.76,48.12,61.33,76.50
144,1144,144-20-75944,56220,2020-08-02,2025-07,21171675.01,12703005.01,8468670.00,13.75,11.78,3213,1927,1286,1.49,2.50,0.1168,6588.00,6193.00,7379.00,17.10,82.90,60.22,43.48,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,3734.03,415249.27,416.59,27.07,43.43,1,1,4.82,5.22,1,43,235918.00,2,3.89,48.87,0,0,3155519.44,10300019.89,3781261.16,18016155.57,2426273.96,1508600.56,14.90,48.65,17.86,11.46,85.10,53.36,43.44,3.20,1.25,0.8763,16538414.50,46.32,4.4,90.90,68.32,75.56,88.54
144,1144,144-43-34561,56220,2020-08-02,2025-08,21108159.98,12664895.99,8443263.99,16.16,7.35,3183,1909,1274,-0.30,2.50,0.1577,6631.00,6233.00,7427.00,15.40,84.60,64.50,54.21,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,3148.00,366982.88,326.02,27.03,40.15,0,1,5.81,4.32,1,23,457747.00,1,4.47,61.32,0,0,3781864.18,9762523.99,3797357.98,17326295.80,2229021.69,1537392.14,17.92,46.25,17.99,10.56,82.08,60.49,36.04,3.47,1.07,0.4331,15094972.59,39.83,2.5,97.62,65.07,86.60,63.35
145,1145,145-89-82415,56111,2014-07-20,2024-01,26000000.00,18200000.00,7800000.00,31.67,36.26,2362,1653,709,-0.20,,0.1135,11003.00,10343.00,12323.00,33.20,66.80,66.81,58.93,2025-09-08 00:21:09,2025-09-08 00:21:18,2025-09-08 00:21:09,2757.16,315602.30,1608.06,25.77,55.68,1,1,16.64,16.38,1,37,293657.00,0,4.12,64.98,0,0,5043640.42,11835200.00,4180800.00,20956359.58,2919800.00,2020559.58,19.40,45.52,16.08,11.23,80.60,51.70,46.15,2.15,1.26,0.8126,24175789.78,68.34,4.6,78.18,67.07,63.44,81.29
145,1145,145-03-02290,56111,2014-07-20,2024-02,25844000.00,18090800.00,7753200.00,25.10,39.48,2193,1535,658,-0.60,,0.1444,11784.00,11077.00,13198.00,25.80,74.20,52.64,44.88,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2977.58,371976.07,1839.03,33.51,65.09,0,0,21.39,19.51,1,85,274008.00,0,4.57,69.09,1,0,3742439.97,12663560.00,4626076.00,22101560.03,2863515.20,1948408.83,14.48,49.00,17.90,11.08,85.52,60.69,36.47,2.84,1.05,0.7571,19814146.84,60.65,6.1,97.24,95.00,92.42,91.80
145,1145,145-87-47893,56111,2014-07-20,2024-03,26161881.20,18313316.84,7848564.36,36.63,31.59,1647,1152,495,1.23,,0.1497,15876.00,14924.00,17781.00,34.40,65.60,50.79,51.64,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2409.44,308823.90,1333.57,25.61,58.04,0,0,17.65,13.65,0,0,0.00,2,4.23,60.40,0,0,5228780.34,12073708.17,3950444.06,20933100.86,2927514.51,1981434.12,19.99,46.15,15.10,11.19,80.01,60.02,37.69,2.29,1.06,0.4534,23905744.06,81.11,1.3,78.18,68.81,71.44,71.17
145,1145,145-18-53312,56111,2014-07-20,2024-04,26428732.39,18500112.67,7928619.72,26.85,25.24,2588,1811,777,1.02,,0.1368,10209.00,9596.00,11434.00,26.90,73.10,60.05,47.65,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2034.52,238635.55,704.74,34.38,50.34,0,1,22.80,22.25,1,65,667115.00,3,4.47,64.38,0,0,4453537.15,12556290.76,4403026.82,21975195.24,2817302.87,2198574.79,16.85,47.51,16.66,10.66,83.15,52.56,44.36,3.08,1.26,0.7867,20982080.48,82.99,5.2,75.05,59.79,88.09,80.83
145,1145,145-48-74508,56111,2014-07-20,2024-05,26526518.70,18568563.09,7957955.61,29.10,26.98,1663,1164,499,0.37,,0.1472,15948.00,14991.00,17862.00,33.40,66.60,66.11,50.13,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2024.39,251989.84,685.09,35.76,48.85,1,0,21.86,15.49,1,40,365522.00,0,3.84,47.20,0,0,4308263.97,12921067.26,4451149.84,22218254.73,2485534.80,2360502.83,16.24,48.71,16.78,9.37,83.76,52.61,44.01,3.38,1.27,0.5072,19810057.56,57.99,3.4,72.15,64.08,69.39,73.40
145,1145,145-99-03050,56111,2014-07-20,2024-06,26648540.69,18653978.48,7994562.21,27.69,37.10,1935,1354,581,0.46,,0.1195,13766.00,12940.00,15418.00,34.60,65.40,50.98,55.29,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2866.71,355032.17,868.49,30.21,56.83,0,0,22.81,24.88,0,0,0.00,0,4.35,57.15,0,0,5117202.41,11858600.61,4596873.27,21531338.28,2694167.46,2381696.94,19.20,44.50,17.25,10.11,80.80,55.71,40.96,3.33,1.19,0.6557,19124696.68,84.98,1.0,89.09,79.97,87.29,71.42
145,1145,145-69-91268,56111,2014-07-20,2024-07,26368731.01,18458111.71,7910619.30,32.24,35.12,1911,1337,574,-1.05,,0.1541,13797.00,12970.00,15453.00,27.80,72.20,62.15,45.19,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2632.83,341264.85,817.41,31.53,52.19,0,1,18.86,18.04,1,70,324055.00,0,3.84,66.73,0,0,4825645.90,12298376.14,4047600.21,21543085.11,3027130.32,2169978.44,18.30,46.64,15.35,11.48,81.70,49.44,47.29,3.27,1.35,0.8569,19455960.14,40.02,4.1,96.26,54.72,91.25,66.45
145,1145,145-14-26810,56111,2014-07-20,2024-08,26242161.10,18369512.77,7872648.33,38.53,35.59,1720,1204,516,-0.48,,0.1458,15250.00,14335.00,17080.00,22.30,77.70,69.90,50.15,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2563.93,318238.90,799.40,30.89,42.01,1,0,20.21,19.19,0,0,0.00,3,4.13,55.88,0,0,4726326.40,12415166.42,4036044.38,21515834.70,2784293.29,2280330.61,18.01,47.31,15.38,10.61,81.99,52.34,43.84,3.82,1.29,0.8581,22058732.78,64.90,2.3,71.76,71.25,55.74,79.67
145,1145,145-70-23853,56111,2014-07-20,2024-09,26580684.98,18606479.49,7974205.49,26.07,34.60,2058,1440,618,1.29,,0.1588,12911.00,12136.00,14460.00,26.50,73.50,50.17,41.72,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2580.73,329131.72,819.81,34.74,70.74,0,0,20.95,16.97,1,102,520411.00,0,4.07,57.70,0,0,5200149.46,12394573.41,4149244.93,21380535.52,2679333.05,2157384.13,19.56,46.63,15.61,10.08,80.44,55.37,41.06,3.57,1.21,0.5392,25049325.04,52.17,1.8,74.27,86.47,69.74,63.72
145,1145,145-07-72017,56111,2014-07-20,2024-10,26219187.66,18353431.36,7865756.30,30.76,36.39,2071,1449,622,-1.36,,0.1317,12659.00,11900.00,14179.00,33.20,66.80,69.02,56.32,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2523.85,315366.33,759.57,38.17,51.06,0,0,15.94,12.03,1,108,273557.00,0,4.14,69.35,0,0,5304161.63,12076557.84,4284215.26,20915026.03,2362348.81,2191904.12,20.23,46.06,16.34,9.01,79.77,53.79,42.43,3.78,1.25,0.4345,18859310.72,37.77,4.3,62.32,58.78,77.06,77.39
145,1145,145-05-90675,56111,2014-07-20,2024-11,26460404.19,18522282.93,7938121.26,30.38,26.10,2116,1481,635,0.92,,0.1033,12500.00,11750.00,14000.00,26.90,73.10,54.73,46.15,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,1970.30,248769.30,1169.99,27.75,69.40,0,0,21.88,18.16,1,66,343233.00,1,4.51,70.02,0,0,5085028.06,12325256.27,4043149.76,21375376.13,2990025.67,2016944.43,19.22,46.58,15.28,11.30,80.78,60.03,37.82,2.15,1.05,0.7787,21194556.04,41.50,3.5,66.03,78.16,58.34,74.83
145,1145,145-55-32513,56111,2014-07-20,2024-12,26690609.71,18683426.80,8007182.91,39.62,38.47,1954,1367,587,0.87,,0.1253,13654.00,12835.00,15293.00,27.10,72.90,52.78,59.89,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,3256.01,394582.42,1760.73,30.93,45.53,0,0,23.99,27.21,0,0,0.00,0,3.94,48.99,0,0,4378071.62,12870212.00,4516051.16,22312538.09,2845219.00,2081055.93,16.40,48.22,16.92,10.66,83.60,48.05,48.31,3.64,1.39,0.2510,23640452.80,83.88,0.6,68.12,76.64,92.53,95.00
145,1145,145-81-80916,56111,2014-07-20,2025-01,26874774.92,18812342.44,8062432.48,34.07,33.93,1844,1290,554,0.69,1.20,0.0930,14571.00,13697.00,16320.00,26.30,73.70,50.54,52.93,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,3104.39,395775.68,1704.12,28.39,62.05,0,0,24.33,20.12,1,82,501737.00,1,4.13,61.49,0,0,4538355.31,12389271.24,4665460.93,22336419.61,2867538.48,2414148.96,16.89,46.10,17.36,10.67,83.11,62.21,34.26,3.53,1.03,1.0958,18908746.17,48.74,2.6,79.14,56.46,59.29,88.14
145,1145,145-09-44569,56111,2014-07-20,2025-02,26751150.96,18725805.67,8025345.29,39.20,30.95,1925,1347,578,-0.46,1.20,0.0915,13892.00,13058.00,15559.00,20.10,79.90,60.51,43.97,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2614.56,336018.14,1591.41,32.86,55.55,0,0,21.18,18.53,0,0,0.00,0,4.15,71.62,0,0,4766261.91,12891379.65,4309610.42,21984889.05,2626963.02,2156935.96,17.82,48.19,16.11,9.82,82.18,58.12,38.32,3.56,1.14,1.0067,21779009.42,45.54,5.6,77.82,95.00,59.41,75.42
145,1145,145-28-30676,56111,2014-07-20,2025-03,26724399.81,18707079.87,8017319.94,35.16,32.00,2393,1675,718,-0.10,1.20,0.1040,11165.00,10495.00,12504.00,25.60,74.40,52.06,52.29,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2064.48,229469.91,1073.24,34.75,51.42,0,0,16.17,13.63,1,78,406809.00,0,3.93,56.23,0,0,4405829.09,12905212.67,4553837.73,22318570.72,2953046.18,1906474.14,16.49,48.29,17.04,11.05,83.51,61.09,36.58,2.33,1.03,0.3703,25072147.40,49.94,0.8,90.85,51.58,94.47,86.11
145,1145,145-90-39684,56111,2014-07-20,2025-04,26662933.69,18664053.58,7998880.11,29.05,27.38,2512,1758,754,-0.23,1.20,0.1588,10614.00,9977.00,11888.00,20.60,79.40,58.96,45.72,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2088.96,231705.11,641.30,33.89,58.39,0,0,22.84,26.55,1,82,235784.00,0,4.54,75.96,1,0,5038742.94,12224955.10,4439378.46,21624190.75,2820938.38,2138918.81,18.90,45.85,16.65,10.58,81.10,57.92,38.54,3.54,1.14,0.8454,23684594.94,66.77,1.5,73.49,89.20,84.91,79.79
145,1145,145-64-16027,56111,2014-07-20,2025-05,26958892.25,18871224.58,8087667.68,38.20,38.76,2644,1850,794,1.11,1.20,0.1559,10194.00,9582.00,11417.00,25.20,74.80,69.85,42.29,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2373.21,277450.28,769.74,37.79,58.51,1,0,24.85,22.06,0,0,0.00,0,4.33,73.25,0,0,5410751.82,12818953.26,4254113.20,21548140.43,2542223.54,1932850.43,20.07,47.55,15.78,9.43,79.93,61.58,35.88,2.54,1.02,0.5771,19122116.70,41.29,3.9,84.68,71.45,62.36,67.45
145,1145,145-47-06082,56111,2014-07-20,2025-06,26807922.45,18765545.72,8042376.74,37.97,27.13,1729,1210,519,-0.56,1.20,0.0893,15500.00,14570.00,17360.00,26.70,73.30,53.13,48.67,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2977.45,375589.65,940.28,38.96,48.46,0,0,20.38,20.56,1,78,270302.00,2,4.26,68.26,0,0,4887922.93,12958949.71,4297309.97,21919999.52,2490456.00,2173283.84,18.23,48.34,16.03,9.29,81.77,54.24,42.92,2.84,1.22,0.6979,20779487.39,77.81,0.0,88.82,68.69,84.09,83.49
145,1145,145-53-24667,56111,2014-07-20,2025-07,26622947.79,18636063.45,7986884.34,34.57,31.73,2424,1696,728,-0.69,1.20,0.1064,10979.00,10320.00,12296.00,32.10,67.90,56.10,50.69,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,3260.58,411218.11,1004.75,38.67,66.57,1,1,24.71,26.71,0,0,0.00,1,4.52,72.89,0,0,5099160.31,11841887.18,4784143.72,21523787.48,2840668.53,2057088.05,19.15,44.48,17.97,10.67,80.85,60.24,35.78,3.98,1.09,0.5761,18997345.52,78.93,2.6,84.96,76.49,84.72,68.91
145,1145,145-94-79231,56111,2014-07-20,2025-08,26471196.99,18529837.89,7941359.10,26.98,29.22,1822,1275,547,-0.57,1.20,0.0810,14527.00,13656.00,16271.00,29.60,70.40,54.35,41.02,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,3092.36,388280.56,961.61,30.41,67.57,0,0,15.15,13.08,0,0,0.00,0,3.83,52.89,0,0,4967023.77,12677056.24,4224803.04,21504173.22,2557117.63,2045196.31,18.76,47.89,15.96,9.66,81.24,48.32,49.64,2.04,1.34,0.2993,20738651.88,54.40,0.0,64.92,86.41,52.09,69.99
146,1146,146-45-62092,56112,2021-11-14,2024-01,18500000.00,12950000.00,5550000.00,36.10,37.56,1108,775,333,0.80,,0.1572,16691.00,15690.00,18694.00,23.30,76.70,56.33,53.72,2025-09-08 00:21:09,2025-09-08 00:21:18,2025-09-08 00:21:09,2632.95,341804.28,1502.45,32.18,44.30,1,0,16.01,18.57,1,18,561342.00,0,3.85,66.74,0,0,3652523.96,8461900.00,3163500.00,14847476.04,1872200.00,1349876.04,19.74,45.74,17.10,10.12,80.26,53.93,43.01,3.06,1.23,0.6740,15003843.83,78.71,0.0,63.13,63.14,94.54,95.00
146,1146,146-11-19364,56112,2021-11-14,2024-02,18827450.00,13179215.00,5648235.00,34.56,34.06,1041,728,313,1.77,,0.0888,18076.00,16991.00,20245.00,26.80,73.20,64.72,47.03,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,3192.75,385008.42,1647.75,35.19,68.98,1,1,23.33,17.26,0,0,0.00,2,4.00,58.34,0,0,3658350.58,8798067.39,2865537.89,15169099.42,2035247.35,1470246.79,19.43,46.73,15.22,10.81,80.57,60.74,37.20,2.06,1.03,0.7906,17873227.36,37.60,2.2,96.39,62.83,80.28,81.24
146,1146,146-80-97733,56112,2021-11-14,2024-03,19143751.16,13400625.81,5743125.35,31.88,30.44,1146,802,344,1.68,,0.1149,16704.00,15702.00,18708.00,30.30,69.70,51.85,43.10,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2044.36,230007.41,1087.26,36.32,48.43,0,0,15.85,14.89,1,12,632258.00,0,3.95,53.92,0,0,3451736.35,9121997.43,3149147.07,15692014.81,1828228.24,1592642.07,18.03,47.65,16.45,9.55,81.97,57.53,40.07,2.40,1.12,0.2916,17958661.25,49.99,0.8,92.00,57.48,69.92,90.00
146,1146,146-14-27699,56112,2021-11-14,2024-04,19241384.29,13468969.00,5772415.29,39.14,38.25,875,612,263,0.51,,0.1270,21984.00,20665.00,24622.00,22.30,77.70,55.74,53.45,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2081.02,258659.93,676.29,31.83,65.07,1,0,15.11,12.52,1,16,592395.00,2,4.46,65.60,0,0,3678815.99,9283967.92,2988186.98,15562568.30,1891428.08,1398985.32,19.12,48.25,15.53,9.83,80.88,58.16,37.88,3.96,1.15,0.8384,15477487.79,85.88,0.0,97.31,66.71,95.00,93.63
146,1146,146-61-20652,56112,2021-11-14,2024-05,19174039.44,13421827.61,5752211.83,27.69,29.16,1237,865,372,-0.35,,0.1479,15496.00,14566.00,17355.00,34.40,65.60,58.27,50.42,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,1833.92,207383.77,614.51,36.32,69.49,0,0,17.46,17.22,1,24,284890.00,1,3.90,54.60,0,0,3908528.29,8670500.63,3157964.30,15265511.15,2065044.05,1372002.17,20.38,45.22,16.47,10.77,79.62,51.95,45.89,2.16,1.26,0.5654,15554357.05,80.03,3.5,72.32,62.69,62.41,86.82
146,1146,146-65-15688,56112,2021-11-14,2024-06,19427136.76,13598995.73,5828141.03,37.08,33.33,1241,868,373,1.32,,0.1090,15648.00,14709.00,17526.00,25.70,74.30,52.90,52.74,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2552.00,329834.61,805.79,26.84,54.30,0,1,22.06,16.47,1,17,312946.00,0,3.94,60.06,0,0,3868789.66,8790779.38,3289014.25,15558347.10,1971854.38,1506699.09,19.91,45.25,16.93,10.15,80.09,55.59,41.61,2.80,1.18,0.4752,15429560.83,66.09,3.9,74.15,62.23,54.25,93.55
146,1146,146-87-80579,56112,2021-11-14,2024-07,19567012.14,13696908.50,5870103.64,30.87,33.11,992,694,298,0.72,,0.1223,19722.00,18538.00,22088.00,28.00,72.10,50.40,50.29,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,3376.94,387606.64,1109.14,26.29,59.15,0,0,18.25,16.12,0,0,0.00,2,4.10,66.24,0,2,3954081.72,8877553.41,3193336.38,15612930.42,1946917.71,1595122.92,20.21,45.37,16.32,9.95,79.79,59.12,36.93,3.95,1.12,0.6935,18155433.62,60.43,1.2,79.52,79.12,66.68,67.72
146,1146,146-00-39327,56112,2021-11-14,2024-08,19754855.46,13828398.82,5926456.64,39.22,33.42,1167,816,351,0.96,,0.1571,16926.00,15910.00,18957.00,28.20,71.80,52.63,55.37,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,3319.04,394110.50,1059.65,38.29,57.87,0,0,15.36,13.41,0,0,0.00,2,4.12,60.81,0,0,3406024.39,9306512.41,3366227.37,16348831.07,2042652.05,1633439.24,17.24,47.11,17.04,10.34,82.76,56.51,39.62,3.87,1.18,1.0886,15183796.71,46.72,2.9,88.59,57.34,80.44,93.95
146,1146,146-71-77742,56112,2021-11-14,2024-09,19855605.22,13898923.65,5956681.57,36.09,30.47,940,658,282,0.51,,0.1283,21101.00,19835.00,23633.00,29.00,71.00,68.56,56.55,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2178.26,268459.14,742.75,32.15,64.71,1,0,20.91,23.25,1,14,322210.00,0,4.23,60.71,0,0,4047796.81,9000545.85,3131228.94,15807808.41,2027257.29,1648776.33,20.39,45.33,15.77,10.21,79.61,60.09,37.76,2.15,1.05,0.8926,17534757.46,43.67,1.4,83.85,95.00,93.85,94.83
146,1146,146-80-70883,56112,2021-11-14,2024-10,19851634.10,13896143.87,5955490.23,26.81,32.13,966,676,290,-0.02,,0.0813,20538.00,19306.00,23002.00,31.70,68.40,63.08,44.43,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2488.10,279246.77,844.22,33.32,69.35,0,1,15.74,18.66,0,0,0.00,2,3.97,66.81,0,0,4482812.51,8748615.15,3007522.57,15368821.59,1885905.24,1726778.63,22.58,44.07,15.15,9.50,77.42,57.74,38.86,3.40,1.14,0.6088,16081236.20,57.34,2.1,72.98,71.08,50.96,95.00
146,1146,146-43-31625,56112,2021-11-14,2024-11,20206978.35,14144884.85,6062093.51,29.14,31.47,1204,842,362,1.79,,0.1062,16770.00,15764.00,18782.00,29.30,70.70,56.87,54.72,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2268.63,253983.89,1267.56,34.35,40.93,0,0,18.83,15.16,0,0,0.00,0,4.40,59.86,0,0,3742762.38,9664997.74,3095709.08,16464215.97,1937849.22,1765659.93,18.52,47.83,15.32,9.59,81.48,57.46,39.45,3.09,1.14,0.6960,15687207.82,91.78,0.3,85.27,80.96,56.33,95.00
146,1146,146-18-00040,56112,2021-11-14,2024-12,20402986.04,14282090.23,6120895.81,31.49,27.44,954,667,287,0.97,,0.1213,21375.00,20093.00,23940.00,24.70,75.30,51.83,58.19,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,3735.20,413596.33,2260.66,33.06,52.80,1,0,17.88,16.77,0,0,0.00,1,4.27,61.68,0,0,3992945.49,9313963.13,3482789.72,16410040.55,2074983.68,1538304.02,19.57,45.65,17.07,10.17,80.43,62.14,34.05,3.81,1.04,0.6058,17431312.55,94.63,1.8,98.00,69.92,53.26,72.76
146,1146,146-82-15667,56112,2021-11-14,2025-01,20354018.87,14247813.21,6106205.66,29.53,25.62,942,659,283,-0.24,4.00,0.1039,21588.00,20293.00,24179.00,29.90,70.10,57.42,59.15,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2691.43,318776.53,1564.89,29.58,55.24,0,1,17.41,13.82,1,22,661161.00,2,4.38,74.48,0,0,3634369.78,9627450.93,3386908.74,16719649.09,2218588.06,1486701.36,17.86,47.30,16.64,10.90,82.14,55.25,40.83,3.92,1.22,0.5704,15823250.13,80.24,4.7,93.26,50.59,82.00,76.90
146,1146,146-46-77788,56112,2021-11-14,2025-02,20465965.97,14326176.18,6139789.79,32.33,26.63,1083,758,325,0.55,4.00,0.0863,18897.00,17763.00,21165.00,22.80,77.20,51.32,41.89,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,3216.40,403813.49,1780.19,37.95,41.64,0,1,19.78,15.25,1,33,692694.00,1,4.59,67.36,0,0,3512367.69,9510534.39,3358465.02,16953598.28,2281955.21,1802643.66,17.16,46.47,16.41,11.15,82.84,62.01,34.07,3.92,1.05,1.1102,16684364.42,35.33,5.3,98.00,69.61,55.39,81.88
146,1146,146-84-58884,56112,2021-11-14,2025-03,20791374.83,14553962.38,6237412.45,31.02,28.59,914,639,275,1.59,4.00,0.1595,22738.00,21373.00,25466.00,28.30,71.80,54.99,45.32,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2030.60,243451.52,1191.55,39.40,44.55,0,0,24.85,24.22,0,0,0.00,1,3.80,54.74,0,0,3986902.94,9703334.63,3162368.11,16804471.89,2260022.44,1678746.71,19.18,46.67,15.21,10.87,80.82,54.57,42.28,3.15,1.21,0.6303,19372002.40,50.95,1.9,81.34,73.27,81.68,63.93
146,1146,146-22-36518,56112,2021-11-14,2025-04,20699892.78,14489924.95,6209967.83,27.28,34.98,1059,741,318,-0.44,4.00,0.1496,19547.00,18374.00,21892.00,28.80,71.20,57.10,43.27,2025-09-08 00:21:10,2025-09-08 00:21:18,2025-09-08 00:21:10,2214.23,276551.73,681.37,34.31,60.63,1,0,15.42,12.57,1,22,247187.00,2,4.07,71.01,0,0,3895339.34,9633730.10,3581081.45,16804553.44,2026519.50,1563222.39,18.82,46.54,17.30,9.79,81.18,54.47,42.87,2.66,1.20,0.4789,18996243.87,92.53,1.1,89.10,85.70,65.67,87.30
